"count","mesh_descriptor","freq"
"226","bronchiectasis",0.006932335303874452
"162","health knowledge, attitudes, practice",0.006889805639433505
"162","chi-square distribution",0.006889805639433505
"240","respiratory tract infections",0.00680474631055161
"194","steroids",0.00680474631055161
"182","anti-bacterial agents",0.00680474631055161
"289","respiratory mucosa",0.006762216646110662
"159","forced expiratory flow rates",0.006762216646110662
"157","sweden",0.006677157317228767
"157","japan",0.006677157317228767
"156","syndrome",0.006634627652787819
"155","randomized controlled trials as topic",0.006592097988346872
"184","antigens, dermatophagoides",0.006507038659464977
"153","sex distribution",0.006507038659464977
"196","epinephrine",0.006464508995024029
"152","in vitro techniques",0.006464508995024029
"241","muscle, smooth",0.006379449666142134
"226","anaphylaxis",0.006379449666142134
"236","lung neoplasms",0.006336920001701186
"149","seasons",0.006336920001701186
"254","pregnenediones",0.006294390337260239
"148","linear models",0.006294390337260239
"218","depression",0.006251860672819291
"183","dexamethasone",0.006251860672819291
"146","single-blind method",0.006209331008378344
"145","health status",0.006166801343937396
"203","metaproterenol",0.006124271679496448
"174","antibodies, monoclonal, humanized",0.006124271679496448
"270","pulmonary eosinophilia",0.006081742015055501
"192","leukocytes",0.006039212350614553
"219","bronchial diseases",0.005996682686173606
"174","tumor necrosis factor-alpha",0.005996682686173606
"207","th2 cells",0.005954153021732658
"141","gene frequency",0.005954153021732658
"164","diabetes mellitus",0.005911623357291711
"140","patient satisfaction",0.005911623357291711
"153","primary health care",0.0058265640284098155
"148","antigens",0.0057840343639688685
"173","interleukin-8",0.0057415046995279205
"147","aging",0.0057415046995279205
"136","powders",0.0057415046995279205
"135","emergencies",0.0057415046995279205
"134","age distribution",0.0056989750350869735
"181","hyperventilation",0.0056564453706460256
"177","adrenergic beta-antagonists",0.0056564453706460256
"133","administration, topical",0.0056564453706460256
"129","polymerase chain reaction",0.005486326712882236
"174","basophils",0.005443797048441288
"129","omalizumab",0.005443797048441288
"127","spain",0.005401267384000341
"161","histamine h1 antagonists",0.005316208055118445
"126","blood gas analysis",0.005316208055118445
"125","combined modality therapy",0.005316208055118445
"125","attitude to health",0.005316208055118445
"157","pulmonary alveoli",0.005273678390677498
"155","psychophysiologic disorders",0.005273678390677498
"124","risk",0.005273678390677498
"124","cold temperature",0.005273678390677498
"144","air pollution",0.00523114872623655
"122","drug interactions",0.005188619061795603
"234","aspergillosis, allergic bronchopulmonary",0.005146089397354655
"121","confidence intervals",0.005146089397354655
"159","hypoxia",0.005103559732913708
"144","leukotrienes",0.005103559732913708
"122","exercise",0.005103559732913708
"120","evaluation studies as topic",0.005103559732913708
"121","hemodynamics",0.00506103006847276
"177","cd4-positive t-lymphocytes",0.005018500404031812
"134","cyanates",0.005018500404031812
"132","inhalation exposure",0.005018500404031812
"116","age of onset",0.004933441075149917
"182","dermatitis, atopic",0.00489091141070897
"122","leukotriene e4",0.00489091141070897
"116","infusions, intravenous",0.00489091141070897
"115","urban population",0.00489091141070897
"221","asthma, occupational",0.004805852081827074
"127","toluene 2,4-diisocyanate",0.004805852081827074
"113","intradermal tests",0.004805852081827074
"115","positive-pressure respiration",0.004763322417386127
"115","atropine derivatives",0.004763322417386127
"112","united kingdom",0.004763322417386127
"112","finland",0.004763322417386127
"160","anxiety",0.004720792752945179
"124","isocyanates",0.004720792752945179
"112","wood",0.004720792752945179
"110","alleles",0.004678263088504232
"142","pulmonary fibrosis",0.004593203759622337
"136","stress, psychological",0.004593203759622337
"176","epithelial cells",0.004550674095181389
"148","nasal mucosa",0.004550674095181389
"140","trachea",0.004550674095181389
"138","interleukin-13",0.004550674095181389
"139","mucous membrane",0.004508144430740441
"129","antigens, cd",0.004508144430740441
"106","radionuclide imaging",0.004508144430740441
"106","drug resistance",0.004508144430740441
"106","drug tolerance",0.004465614766299494
"105","algorithms",0.004465614766299494
"109","flour",0.004423085101858546
"104","maximal expiratory flow rate",0.004423085101858546
"145","adrenergic beta-2 receptor agonists",0.004380555437417599
"132","macrophages",0.004380555437417599
"130","arthritis, rheumatoid",0.004380555437417599
"118","air pollution, indoor",0.004380555437417599
"108","up-regulation",0.004380555437417599
"103","kinetics",0.004380555437417599
"143","anti-allergic agents",0.004338025772976651
"141","adrenocorticotropic hormone",0.004338025772976651
"102","methods",0.004338025772976651
"102","cats",0.004338025772976651
"171","conjunctivitis, allergic",0.004295496108535704
"101","administration, intranasal",0.004295496108535704
"182","osteoporosis",0.004252966444094756
"126","chromones",0.004252966444094756
"101","metered dose inhalers",0.004252966444094756
"100","roc curve",0.004252966444094756
"100","italy",0.004252966444094756
"145","heart failure",0.004210436779653808
"113","glycoproteins",0.004210436779653808
"102","practice patterns, physicians'",0.004210436779653808
"99","pulse",0.004210436779653808
"99","europe",0.004210436779653808
"107","adenosine monophosphate",0.004125377450771913
"103","ambulatory care",0.004125377450771913
"97","france",0.004125377450771913
"99","oxidative stress",0.004082847786330966
"98","gene expression",0.004082847786330966
"97","plethysmography",0.004082847786330966
"96","reverse transcriptase polymerase chain reaction",0.004082847786330966
"116","atropine",0.004040318121890018
"100","promoter regions, genetic",0.004040318121890018
"96","maximal midexpiratory flow rate",0.004040318121890018
"115","immunosuppressive agents",0.00399778845744907
"111","receptors, adrenergic, beta",0.00399778845744907
"101","gene expression regulation",0.00399778845744907
"136","hypersensitivity, delayed",0.003955258793008123
"97","cyclic amp",0.003955258793008123
"92","radiography, thoracic",0.003912729128567175
"147","agricultural workers' diseases",0.003870199464126228
"127","srs-a",0.003870199464126228
"91","antibody specificity",0.003870199464126228
"122","epithelium",0.0038276697996852804
"113","skin",0.0038276697996852804
"106","calcium",0.0038276697996852804
"96","medication adherence",0.0038276697996852804
"92","bone density",0.0038276697996852804
"90","diagnostic errors",0.0038276697996852804
"96","intubation, intratracheal",0.003785140135244333
"90","haplotypes",0.003785140135244333
"90","guideline adherence",0.003785140135244333
"89","probability",0.003785140135244333
"135","monocytes",0.0037426104708033854
"114","eczema",0.0037426104708033854
"102","nedocromil",0.0037426104708033854
"88","china",0.0037426104708033854
"88","mice",0.003700080806362438
"95","monitoring, physiologic",0.0036575511419214904
"87","occupations",0.0036575511419214904
"86","interviews as topic",0.0036575511419214904
"86","australia",0.0036575511419214904
"118","platelet activating factor",0.0036150214774805425
"93","acetylcholine",0.0036150214774805425
"130","dermatitis, occupational",0.003572491813039595
"85","ventilation-perfusion ratio",0.003572491813039595
"85","cross reactions",0.003572491813039595
"84","netherlands",0.003572491813039595
"138","macrophages, alveolar",0.0035299621485986475
"109","granulocyte-macrophage colony-stimulating factor",0.0035299621485986475
"96","sulfur dioxide",0.0035299621485986475
"83","population surveillance",0.0035299621485986475
"83","england",0.0035299621485986475
"82","physician-patient relations",0.0034874324841577
"110","cardiovascular diseases",0.0034449028197167525
"84","outcome assessment (health care)",0.0034449028197167525
"81","psychometrics",0.0034449028197167525
"81","particle size",0.0034449028197167525
"81","epidemiologic methods",0.0034449028197167525
"85","potassium",0.003402373155275805
"80","models, biological",0.003402373155275805
"81","asian continental ancestry group",0.0033598434908348575
"79","statistics as topic",0.0033598434908348575
"79","drug synergism",0.0033598434908348575
"82","immunotherapy",0.0033173138263939096
"80","oxygen inhalation therapy",0.0033173138263939096
"80","nasal provocation tests",0.0033173138263939096
"99","chemokines, cc",0.003274784161952962
"89","receptors, adrenergic, beta-2",0.003274784161952962
"80","length of stay",0.003274784161952962
"135","respiration disorders",0.0032322544975120146
"93","leukotriene b4",0.0032322544975120146
"81","pulmonary gas exchange",0.0032322544975120146
"76","adaptation, psychological",0.0032322544975120146
"103","basement membrane",0.003189724833071067
"84","chemotaxis, leukocyte",0.003189724833071067
"106","t-lymphocyte subsets",0.0031471951686301196
"86","interleukin-6",0.0031471951686301196
"74","data collection",0.0031471951686301196
"99","th1 cells",0.003104665504189172
"86","intercellular adhesion molecule-1",0.003104665504189172
"80","immunoglobulins",0.003104665504189172
"79","immunoglobulin a",0.003104665504189172
"75","total lung capacity",0.003104665504189172
"75","lung compliance",0.003104665504189172
"74","pulmonary circulation",0.003104665504189172
"73","poland",0.003104665504189172
"73","fatal outcome",0.003104665504189172
"73","chromatography, high pressure liquid",0.003104665504189172
"73","canada",0.003104665504189172
"96","emphysema",0.003062135839748224
"91","antioxidants",0.003062135839748224
"88","substance-related disorders",0.003062135839748224
"72","perception",0.003062135839748224
"72","european continental ancestry group",0.003062135839748224
"94","myocardial infarction",0.0030196061753072767
"87","propranolol",0.0030196061753072767
"83","interleukin-10",0.0030196061753072767
"80","eosinophil cationic protein",0.0030196061753072767
"75","apoptosis",0.0030196061753072767
"71","turkey",0.0030196061753072767
"71","plethysmography, whole body",0.0030196061753072767
"71","immunoblotting",0.0030196061753072767
"71","denmark",0.0030196061753072767
"84","tobacco smoke pollution",0.002977076510866329
"84","membrane proteins",0.002977076510866329
"73","oxygen consumption",0.002977076510866329
"70","educational status",0.002977076510866329
"132","tracheal neoplasms",0.0029345468464253817
"94","heart diseases",0.0029345468464253817
"82","emergency medical services",0.0029345468464253817
"76","helium",0.0029345468464253817
"70","activities of daily living",0.0029345468464253817
"69","maximal expiratory flow-volume curves",0.0029345468464253817
"69","chemokine ccl11",0.0029345468464253817
"90","propanolamines",0.0028920171819844342
"80","esophagus",0.0028920171819844342
"73","c-reactive protein",0.0028920171819844342
"70","antibodies",0.0028920171819844342
"68","humidity",0.0028920171819844342
"110","bronchitis, chronic",0.0028494875175434867
"108","triamcinolone acetonide",0.0028494875175434867
"69","functional residual capacity",0.0028494875175434867
"69","african americans",0.0028494875175434867
"68","cost-benefit analysis",0.0028494875175434867
"67","germany",0.0028494875175434867
"132","asthma, aspirin-induced",0.002806957853102539
"94","pulmonary embolism",0.002806957853102539
"75","mucus",0.002806957853102539
"69","immunity, cellular",0.002806957853102539
"66","patch tests",0.002806957853102539
"66","endoscopy",0.002806957853102539
"91","blood platelets",0.0027644281886615913
"88","coronary disease",0.0027644281886615913
"76","ozone",0.0027644281886615913
"69","irritants",0.0027644281886615913
"66","injections, subcutaneous",0.0027644281886615913
"65","partial pressure",0.0027644281886615913
"90","tosyl compounds",0.002721898524220644
"67","patient acceptance of health care",0.002721898524220644
"64","dogs",0.002721898524220644
"86","sarcoidosis",0.0026793688597796963
"83","sympathomimetics",0.0026793688597796963
"83","cd8-positive t-lymphocytes",0.0026793688597796963
"80","sulfites",0.0026793688597796963
"72","signal transduction",0.0026793688597796963
"67","fungi",0.0026793688597796963
"66","inhalation",0.0026793688597796963
"63","sleep",0.0026793688597796963
"63","immunoenzyme techniques",0.0026793688597796963
"63","immunization",0.0026793688597796963
"63","equipment design",0.0026793688597796963
"63","cost of illness",0.0026793688597796963
"108","lung diseases, fungal",0.002636839195338749
"63","airway remodeling",0.002636839195338749
"62","temperature",0.002636839195338749
"62","radioimmunoassay",0.002636839195338749
"62","molecular sequence data",0.002636839195338749
"62","health status indicators",0.002636839195338749
"64","self administration",0.0025943095308978014
"62","referral and consultation",0.0025943095308978014
"61","pyroglyphidae",0.0025943095308978014
"61","breathing exercises",0.0025943095308978014
"110","fibroblasts",0.002551779866456854
"84","plant extracts",0.002551779866456854
"80","dermatitis, contact",0.002551779866456854
"60","tidal volume",0.002551779866456854
"100","alveolitis, extrinsic allergic",0.002509250202015906
"84","receptors, glucocorticoid",0.002509250202015906
"77","pulmonary heart disease",0.002509250202015906
"77","mental disorders",0.002509250202015906
"64","receptors, ige",0.002509250202015906
"61","poaceae",0.002509250202015906
"59","lymphocyte count",0.002509250202015906
"59","electrophoresis, polyacrylamide gel",0.002509250202015906
"59","cell proliferation",0.002509250202015906
"59","area under curve",0.002509250202015906
"97","bronchial neoplasms",0.0024667205375749584
"84","arrhythmias, cardiac",0.0024667205375749584
"76","prostaglandins",0.0024667205375749584
"74","autoantibodies",0.0024667205375749584
"72","postoperative complications",0.0024667205375749584
"68","aspergillus fumigatus",0.0024667205375749584
"67","pneumoconiosis",0.0024667205375749584
"66","lipopolysaccharides",0.0024667205375749584
"58","metallurgy",0.0024667205375749584
"58","india",0.0024667205375749584
"58","guinea pigs",0.0024667205375749584
"58","disability evaluation",0.0024667205375749584
"82","dinoprost",0.002424190873134011
"73","transforming growth factor beta",0.002424190873134011
"60","oscillometry",0.002424190873134011
"58","health care costs",0.002424190873134011
"57","program evaluation",0.002424190873134011
"88","pneumothorax",0.0023816612086930635
"80","quinolones",0.0023816612086930635
"76","constriction, pathologic",0.0023816612086930635
"62","cell adhesion molecules",0.0023816612086930635
"61","detergents",0.0023816612086930635
"60","saline solution, hypertonic",0.0023816612086930635
"59","receptors, interleukin-2",0.0023816612086930635
"56","social class",0.0023816612086930635
"56","rats",0.0023816612086930635
"56","new york city",0.0023816612086930635
"56","blotting, western",0.0023816612086930635
"56","attitude of health personnel",0.0023816612086930635
"86","conjunctivitis",0.002339131544252116
"76","ephedrine",0.002339131544252116
"65","ketotifen",0.002339131544252116
"63","indomethacin",0.002339131544252116
"61","rhinovirus",0.002339131544252116
"59","blood glucose",0.002339131544252116
"56","workplace",0.002339131544252116
"55","sampling studies",0.002339131544252116
"55","life style",0.002339131544252116
"55","dose-response relationship, immunologic",0.002339131544252116
"55","disease management",0.002339131544252116
"55","critical care",0.002339131544252116
"55","bronchography",0.002339131544252116
"102","aspergillosis",0.0022966018798111685
"70","dinoprostone",0.0022966018798111685
"68","hydrocarbons, fluorinated",0.0022966018798111685
"68","angioedema",0.0022966018798111685
"62","health services",0.0022966018798111685
"59","hla-dr antigens",0.0022966018798111685
"58","carbon monoxide",0.0022966018798111685
"56","luminescent measurements",0.0022966018798111685
"54","emotions",0.0022966018798111685
"54","base sequence",0.0022966018798111685
"54","air",0.0022966018798111685
"71","matrix metalloproteinase 9",0.0022540722153702205
"61","parasympatholytics",0.0022540722153702205
"56","heart",0.0022540722153702205
"54","therapeutic irrigation",0.0022540722153702205
"53","proportional hazards models",0.0022540722153702205
"53","pressure",0.0022540722153702205
"53","new zealand",0.0022540722153702205
"53","medical history taking",0.0022540722153702205
"53","injections, intramuscular",0.0022540722153702205
"53","california",0.0022540722153702205
"97","depressive disorder",0.002211542550929273
"93","dermatitis, allergic contact",0.002211542550929273
"72","betamethasone",0.002211542550929273
"66","chlamydophila pneumoniae",0.002211542550929273
"65","pituitary-adrenal system",0.002211542550929273
"60","saliva",0.002211542550929273
"56","environmental monitoring",0.002211542550929273
"53","sodium chloride",0.002211542550929273
"52","sick role",0.002211542550929273
"52","molecular weight",0.002211542550929273
"52","long-term care",0.002211542550929273
"91","influenza, human",0.0021690128864883256
"75","recombinant proteins",0.0021690128864883256
"71","antigens, plant",0.0021690128864883256
"66","b-lymphocytes",0.0021690128864883256
"65","chemokine ccl5",0.0021690128864883256
"63","interleukin-1",0.0021690128864883256
"58","cell movement",0.0021690128864883256
"56","antibodies, bacterial",0.0021690128864883256
"54","water",0.0021690128864883256
"54","acupuncture therapy",0.0021690128864883256
"52","magnetic resonance imaging",0.0021690128864883256
"52","antibody formation",0.0021690128864883256
"51","urban health",0.0021690128864883256
"51","treatment failure",0.0021690128864883256
"51","registries",0.0021690128864883256
"51","norway",0.0021690128864883256
"51","medical records",0.0021690128864883256
"51","data interpretation, statistical",0.0021690128864883256
"51","climate",0.0021690128864883256
"51","brazil",0.0021690128864883256
"51","autopsy",0.0021690128864883256
"67","cyclooxygenase inhibitors",0.002126483222047378
"64","respiratory muscles",0.002126483222047378
"60","nitrogen dioxide",0.002126483222047378
"55","physicians",0.002126483222047378
"51","pulmonary diffusing capacity",0.002126483222047378
"51","intensive care units",0.002126483222047378
"50","industry",0.002126483222047378
"50","databases, factual",0.002126483222047378
"68","cholinergic antagonists",0.0020839535576064306
"61","transforming growth factor beta1",0.0020839535576064306
"60","antifungal agents",0.0020839535576064306
"52","health services accessibility",0.0020839535576064306
"49","remission induction",0.0020839535576064306
"49","posture",0.0020839535576064306
"49","morbidity",0.0020839535576064306
"49","feasibility studies",0.0020839535576064306
"49","clinical competence",0.0020839535576064306
"99","laryngeal diseases",0.002041423893165483
"78","diabetes mellitus, type 2",0.002041423893165483
"70","polyarteritis nodosa",0.002041423893165483
"70","nifedipine",0.002041423893165483
"56","latex",0.002041423893165483
"55","aerosol propellants",0.002041423893165483
"54","tremor",0.002041423893165483
"51","patient admission",0.002041423893165483
"48","animals, domestic",0.002041423893165483
"58","interleukin-2",0.001998894228724535
"57","serine endopeptidases",0.001998894228724535
"55","erythrocytes",0.001998894228724535
"54","vocal cords",0.001998894228724535
"49","bronchoalveolar lavage",0.001998894228724535
"48","plants, medicinal",0.001998894228724535
"47","switzerland",0.001998894228724535
"47","gene expression profiling",0.001998894228724535
"67","neoplasms",0.0019563645642835877
"65","hypercapnia",0.0019563645642835877
"56","isoenzymes",0.0019563645642835877
"54","pulmonary medicine",0.0019563645642835877
"50","muscle contraction",0.0019563645642835877
"48","tryptases",0.0019563645642835877
"47","sports",0.0019563645642835877
"47","serum albumin",0.0019563645642835877
"47","drug utilization",0.0019563645642835877
"47","body weight",0.0019563645642835877
"46","korea",0.0019563645642835877
"46","drug prescriptions",0.0019563645642835877
"67","cystic fibrosis",0.0019138348998426402
"65","interleukins",0.0019138348998426402
"61","drug eruptions",0.0019138348998426402
"59","angina pectoris",0.0019138348998426402
"57","rhinitis, allergic",0.0019138348998426402
"55","formaldehyde",0.0019138348998426402
"51","peroxidase",0.0019138348998426402
"50","mass screening",0.0019138348998426402
"48","technetium",0.0019138348998426402
"48","smoking cessation",0.0019138348998426402
"47","diet",0.0019138348998426402
"46","paint",0.0019138348998426402
"45","rural population",0.0019138348998426402
"45","research design",0.0019138348998426402
"45","psychotherapy",0.0019138348998426402
"45","fluorescent antibody technique",0.0019138348998426402
"45","cause of death",0.0019138348998426402
"68","t-lymphocytes, regulatory",0.0018713052354016927
"61","scopolamine derivatives",0.0018713052354016927
"57","thromboxane b2",0.0018713052354016927
"47","pharmacists",0.0018713052354016927
"45","occupational health",0.0018713052354016927
"44","sickness impact profile",0.0018713052354016927
"44","military personnel",0.0018713052354016927
"44","exercise therapy",0.0018713052354016927
"44","chemical industry",0.0018713052354016927
"80","anxiety disorders",0.0018287755709607452
"78","xanthines",0.0018287755709607452
"55","phenethylamines",0.0018287755709607452
"48","triticum",0.0018287755709607452
"48","prostaglandin d2",0.0018287755709607452
"48","expectorants",0.0018287755709607452
"46","cell survival",0.0018287755709607452
"44","infusions, parenteral",0.0018287755709607452
"44","immunoglobulin m",0.0018287755709607452
"43","altitude",0.0018287755709607452
"90","lysine",0.0017862459065197975
"87","myocytes, smooth muscle",0.0017862459065197975
"71","interleukin-17",0.0017862459065197975
"55","piperidines",0.0017862459065197975
"52","cysteine",0.0017862459065197975
"51","carotid body",0.0017862459065197975
"50","adrenal glands",0.0017862459065197975
"49","glutathione transferase",0.0017862459065197975
"48","norepinephrine",0.0017862459065197975
"44","carbachol",0.0017862459065197975
"43","manometry",0.0017862459065197975
"43","down-regulation",0.0017862459065197975
"43","diabetes complications",0.0017862459065197975
"42","trees",0.0017862459065197975
"42","patient care planning",0.0017862459065197975
"42","microscopy, electron",0.0017862459065197975
"42","food-processing industry",0.0017862459065197975
"42","food handling",0.0017862459065197975
