"count","mesh_descriptor","freq"
"185","epinephrine",0.006029532403609516
"183","urticaria",0.006029532403609516
"147","statistics as topic",0.006029532403609516
"147","drug evaluation",0.006029532403609516
"233","conjunctivitis, allergic",0.0059885151763740775
"152","respiration, artificial",0.0059885151763740775
"146","taiwan",0.0059885151763740775
"146","new zealand",0.0059885151763740775
"146","linear models",0.0059885151763740775
"146","body weight",0.005947497949138638
"231","pregnenediones",0.005906480721903199
"197","ipratropium",0.005906480721903199
"208","respiratory insufficiency",0.00586546349466776
"145","guideline adherence",0.00586546349466776
"188","t-lymphocytes",0.005783429040196883
"182","glycoproteins",0.005783429040196883
"147","health services accessibility",0.005783429040196883
"142","humidity",0.005783429040196883
"171","vehicle emissions",0.005701394585726005
"154","hospitals, pediatric",0.005701394585726005
"143","practice patterns, physicians'",0.005701394585726005
"142","european continental ancestry group",0.005701394585726005
"139","metered dose inhalers",0.005660377358490566
"148","ambulatory care",0.005619360131255127
"137","morbidity",0.005619360131255127
"156","histamine h1 antagonists",0.005578342904019688
"136","immunization",0.005537325676784249
"164","interleukin-4",0.005496308449548811
"162","psychophysiologic disorders",0.005496308449548811
"134","mice",0.005496308449548811
"216","respiration disorders",0.005455291222313372
"180","eosinophilia",0.005455291222313372
"175","isoproterenol",0.005455291222313372
"141","family practice",0.005414273995077933
"135","forced expiratory flow rates",0.005414273995077933
"133","research design",0.005414273995077933
"133","california",0.005414273995077933
"132","gene frequency",0.0053732567678424934
"132","students",0.005332239540607055
"130","data collection",0.005332239540607055
"129","diet",0.005209187858900738
"127","enzyme-linked immunosorbent assay",0.0051681706316653
"129","bronchoconstrictor agents",0.005127153404429861
"127","maximal midexpiratory flow rate",0.005127153404429861
"130","emergency medical services",0.005086136177194421
"124","new york city",0.005086136177194421
"124","france",0.005086136177194421
"156","ketotifen",0.0050451189499589825
"154","growth disorders",0.005004101722723544
"121","spain",0.004963084495488105
"121","population surveillance",0.004963084495488105
"157","nitrogen dioxide",0.004922067268252666
"155","respiratory system",0.004922067268252666
"124","cockroaches",0.004922067268252666
"145","interferon-gamma",0.0048810500410172274
"125","immunoglobulins",0.004840032813781789
"119","evidence-based medicine",0.004840032813781789
"118","algorithms",0.004840032813781789
"152","ozone",0.004799015586546349
"215","influenza, human",0.0047169811320754715
"165","diabetes mellitus, type 1",0.0047169811320754715
"115","salmeterol xinafoate",0.0047169811320754715
"115","climate",0.0047169811320754715
"157","pregnancy complications",0.004675963904840033
"135","adrenocorticotropic hormone",0.004634946677604594
"116","quality of health care",0.004634946677604594
"114","oxygen inhalation therapy",0.004593929450369155
"116","mothers",0.0045529122231337165
"113","drug utilization",0.0045529122231337165
"111","particle size",0.0045529122231337165
"111","interviews as topic",0.0045529122231337165
"110","mexico",0.004511894995898278
"110","medical records",0.004511894995898278
"110","alleles",0.004511894995898278
"113","child development",0.004470877768662838
"110","haplotypes",0.004470877768662838
"108","administration, topical",0.004429860541427399
"131","bronchiectasis",0.0043888433141919606
"128","neutrophils",0.0043888433141919606
"107","equipment design",0.0043888433141919606
"107","cost of illness",0.0043888433141919606
"124","saliva",0.004347826086956522
"106","drug combinations",0.004347826086956522
"116","mass screening",0.004306808859721083
"114","immunoglobulin a",0.004306808859721083
"106","turkey",0.004306808859721083
"105","tomography, x-ray computed",0.004306808859721083
"116","medicaid",0.004265791632485644
"111","pediatric nursing",0.004265791632485644
"105","cost-benefit analysis",0.004265791632485644
"170","anaphylaxis",0.0042247744052502055
"133","drug hypersensitivity",0.0042247744052502055
"144","particulate matter",0.004183757178014766
"118","school nursing",0.004183757178014766
"101","family health",0.004142739950779327
"135","anxiety",0.004101722723543888
"115","inflammation mediators",0.004101722723543888
"105","antigens",0.004101722723543888
"104","carbon dioxide",0.004101722723543888
"102","patient care planning",0.004101722723543888
"100","epidemiologic methods",0.004101722723543888
"99","probability",0.00406070549630845
"137","otitis media",0.004019688269073011
"103","referral and consultation",0.004019688269073011
"98","methods",0.004019688269073011
"100","ethnic groups",0.003978671041837572
"99","respiratory mechanics",0.003978671041837572
"98","lymphocyte activation",0.003978671041837572
"139","metaproterenol",0.003937653814602133
"134","lung diseases, obstructive",0.003937653814602133
"102","monitoring, physiologic",0.003937653814602133
"97","polymerase chain reaction",0.003937653814602133
"96","syndrome",0.003937653814602133
"95","patient care team",0.003896636587366694
"95","life style",0.003896636587366694
"95","feasibility studies",0.003896636587366694
"95","educational status",0.003896636587366694
"95","canada",0.003896636587366694
"129","anti-allergic agents",0.003855619360131255
"97","powders",0.003855619360131255
"94","sick role",0.003855619360131255
"94","finland",0.003855619360131255
"94","exercise therapy",0.003855619360131255
"128","bronchoalveolar lavage fluid",0.003814602132895816
"97","sports",0.003814602132895816
"94","psychometrics",0.003814602132895816
"131","nasal mucosa",0.0037735849056603774
"101","respiratory syncytial viruses",0.0037735849056603774
"131","foreign bodies",0.0037325676784249386
"114","th1 cells",0.0037325676784249386
"99","vaccination",0.0037325676784249386
"96","disease susceptibility",0.0037325676784249386
"91","poland",0.0037325676784249386
"144","fenoterol",0.0036915504511894994
"120","methylprednisolone",0.0036915504511894994
"112","inhalation exposure",0.0036915504511894994
"98","sympathomimetics",0.003609515996718622
"88","europe",0.003609515996718622
"135","pulmonary atelectasis",0.003568498769483183
"111","pituitary-adrenal system",0.003568498769483183
"88","rural health",0.003568498769483183
"87","intradermal tests",0.003568498769483183
"135","child behavior disorders",0.003527481542247744
"129","leukocytes, mononuclear",0.003527481542247744
"101","health services",0.003527481542247744
"86","infusions, intravenous",0.003527481542247744
"123","depression",0.003486464315012305
"118","epilepsy",0.003486464315012305
"117","bronchial diseases",0.003486464315012305
"109","adrenal glands",0.003486464315012305
"85","psychotherapy",0.003486464315012305
"85","hydrogen-ion concentration",0.003486464315012305
"95","patient readmission",0.0034454470877768664
"85","medical history taking",0.0034454470877768664
"85","infant, premature",0.0034454470877768664
"84","self concept",0.0034454470877768664
"84","physical therapy modalities",0.0034454470877768664
"84","electrocardiography",0.0034454470877768664
"84","denmark",0.0034454470877768664
"136","mediastinal emphysema",0.0034044298605414272
"89","medication adherence",0.0034044298605414272
"86","bedding and linens",0.0034044298605414272
"83","emotions",0.0034044298605414272
"106","nedocromil",0.0033634126333059885
"103","infection",0.0033634126333059885
"84","blood pressure",0.0033634126333059885
"82","physician-patient relations",0.0033634126333059885
"82","india",0.0033634126333059885
"84","milk",0.0033223954060705497
"82","radiography, thoracic",0.0033223954060705497
"81","antibody specificity",0.0033223954060705497
"81","administration, sublingual",0.0033223954060705497
"96","lymphocytes",0.003281378178835111
"80","altitude",0.003281378178835111
"79","roc curve",0.0032403609515996717
"79","kinetics",0.0032403609515996717
"106","bacterial infections",0.003199343724364233
"80","birth weight",0.003199343724364233
"78","models, statistical",0.003199343724364233
"115","influenza vaccines",0.0031583264971287942
"77","cells, cultured",0.0031583264971287942
"103","conjunctivitis",0.003117309269893355
"101","endotoxins",0.003117309269893355
"76","temperature",0.003117309269893355
"76","mother-child relations",0.003117309269893355
"76","diagnostic errors",0.003117309269893355
"76","african continental ancestry group",0.003117309269893355
"109","rhinovirus",0.0030762920426579163
"86","leukocytes",0.0030762920426579163
"84","community health services",0.0030762920426579163
"77","norway",0.0030762920426579163
"77","histamine release",0.0030762920426579163
"76","breathing exercises",0.0030762920426579163
"75","formoterol fumarate",0.0030762920426579163
"75","administration, intranasal",0.0030762920426579163
"105","antibodies, monoclonal",0.0030352748154224775
"92","dexamethasone",0.0030352748154224775
"90","sulfur dioxide",0.0030352748154224775
"75","physical fitness",0.0030352748154224775
"75","injections, intravenous",0.0030352748154224775
"74","epidemiological monitoring",0.0030352748154224775
"102","mental disorders",0.0029942575881870387
"101","overweight",0.0029942575881870387
"93","diabetes mellitus",0.0029942575881870387
"77","aging",0.0029942575881870387
"73","social support",0.0029942575881870387
"85","mast cells",0.0029532403609515995
"84","antibodies, anti-idiotypic",0.0029532403609515995
"79","patient acceptance of health care",0.0029532403609515995
"74","intensive care units, pediatric",0.0029532403609515995
"72","swimming",0.0029532403609515995
"108","attention deficit disorder with hyperactivity",0.0029122231337161608
"90","tumor necrosis factor-alpha",0.0029122231337161608
"75","gamma-globulins",0.0029122231337161608
"71","oxygen consumption",0.0029122231337161608
"71","family characteristics",0.0029122231337161608
"90","hypothalamo-hypophyseal system",0.002871205906480722
"75","immunoglobulin m",0.002871205906480722
"72","maximal expiratory flow rate",0.002871205906480722
"72","developing countries",0.002871205906480722
"71","activities of daily living",0.002871205906480722
"70","health resorts",0.002871205906480722
"102","common cold",0.002830188679245283
"87","acetaminophen",0.002830188679245283
"86","interleukin-13",0.002830188679245283
"85","interleukin-5",0.002830188679245283
"76","antibodies",0.002830188679245283
"72","linkage disequilibrium",0.002830188679245283
"71","oxidative stress",0.002830188679245283
"70","child, hospitalized",0.002830188679245283
"69","poverty areas",0.002830188679245283
"69","new york",0.002830188679245283
"75","cotinine",0.002789171452009844
"68","weather",0.002789171452009844
"68","single-blind method",0.002789171452009844
"103","bronchopulmonary dysplasia",0.0027481542247744053
"72","intubation, intratracheal",0.0027481542247744053
"70","promoter regions, genetic",0.0027481542247744053
"69","puerto rico",0.0027481542247744053
"69","child day care centers",0.0027481542247744053
"68","adolescent behavior",0.0027481542247744053
"67","health care costs",0.0027481542247744053
"67","global health",0.0027481542247744053
"67","cold temperature",0.0027481542247744053
"129","picornaviridae infections",0.0027071369975389665
"83","interleukin-10",0.0027071369975389665
"75","pulmonary emphysema",0.0027071369975389665
"70","drug therapy",0.0027071369975389665
"69","methacholine compounds",0.0027071369975389665
"68","child behavior",0.0027071369975389665
"66","antibody formation",0.0027071369975389665
"83","adrenergic beta-2 receptor agonists",0.0026661197703035273
"80","aspirin",0.0026661197703035273
"77","eosinophil cationic protein",0.0026661197703035273
"73","delivery of health care",0.0026661197703035273
"68","patient discharge",0.0026661197703035273
"67","health promotion",0.0026661197703035273
"66","asian continental ancestry group",0.0026661197703035273
"65","psychological tests",0.0026661197703035273
"65","physical examination",0.0026661197703035273
"77","tuberculosis, pulmonary",0.0026251025430680886
"71","home care services",0.0026251025430680886
"68","functional residual capacity",0.0026251025430680886
"67","israel",0.0026251025430680886
"67","drug prescriptions",0.0026251025430680886
"65","immunity, cellular",0.0026251025430680886
"82","anti-inflammatory agents, non-steroidal",0.00258408531583265
"63","flow cytometry",0.00258408531583265
"63","confounding factors (epidemiology)",0.00258408531583265
"91","croup",0.0025430680885972106
"63","injections, subcutaneous",0.0025430680885972106
"62","anthropometry",0.0025430680885972106
"67","rhinitis, allergic",0.002502050861361772
"63","poaceae",0.002502050861361772
"63","plethysmography, whole body",0.002502050861361772
"62","oximetry",0.002502050861361772
"62","nursing assessment",0.002502050861361772
"61","sampling studies",0.002502050861361772
"61","health behavior",0.002502050861361772
"61","data interpretation, statistical",0.002502050861361772
"78","hypoxia",0.002461033634126333
"75","leukotrienes",0.002461033634126333
"65","antibodies, monoclonal, humanized",0.002461033634126333
"61","plethysmography",0.002461033634126333
"61","patient satisfaction",0.002461033634126333
"60","russia",0.002461033634126333
"60","pulse",0.002461033634126333
"60","program development",0.002461033634126333
"60","physical education and training",0.002461033634126333
"60","michigan",0.002461033634126333
"60","continental population groups",0.002461033634126333
"78","ephedrine",0.0024200164068908943
"77","fever",0.0024200164068908943
"60","internet",0.0024200164068908943
"60","health care surveys",0.0024200164068908943
"59","gestational age",0.0024200164068908943
"58","camping",0.002378999179655455
"58","bone density",0.002378999179655455
"71","emergency treatment",0.0023379819524200164
"67","receptors, adrenergic, beta-2",0.0023379819524200164
"60","health services needs and demand",0.0023379819524200164
"59","oscillometry",0.0023379819524200164
"58","psychology, child",0.0023379819524200164
"57","social environment",0.0023379819524200164
"57","psychology, adolescent",0.0023379819524200164
"57","models, biological",0.0023379819524200164
"57","hygiene",0.0023379819524200164
"57","demography",0.0023379819524200164
"57","clinical protocols",0.0023379819524200164
"85","vitamin d",0.0022969647251845776
"56","scotland",0.0022969647251845776
"56","blood gas analysis",0.0022969647251845776
"79","rna, messenger",0.002255947497949139
"75","t-lymphocytes, regulatory",0.002255947497949139
"68","laryngitis",0.002255947497949139
"57","quality assurance, health care",0.002255947497949139
"55","models, theoretical",0.002255947497949139
"55","acetylcholine",0.0022149302707136997
"54","toxicology",0.0022149302707136997
"54","perception",0.0022149302707136997
"54","health status indicators",0.0022149302707136997
"54","forecasting",0.0022149302707136997
"54","communication",0.0022149302707136997
"54","causality",0.0022149302707136997
"82","sleep wake disorders",0.002173913043478261
"74","bone and bones",0.002173913043478261
"67","chlamydophila pneumoniae",0.002173913043478261
"64","hypersensitivity, delayed",0.002173913043478261
"62","respiratory distress syndrome, newborn",0.002173913043478261
"61","antioxidants",0.002173913043478261
"59","primary prevention",0.002173913043478261
"57","insurance, health",0.002173913043478261
"54","outpatient clinics, hospital",0.002173913043478261
"54","critical care",0.002173913043478261
"53","new south wales",0.002173913043478261
"88","respiratory mucosa",0.002132895816242822
"61","glutathione transferase",0.002132895816242822
"59","bacteria",0.002132895816242822
"57","drug delivery systems",0.002132895816242822
"57","bcg vaccine",0.002132895816242822
"56","behavior therapy",0.002132895816242822
"54","minority groups",0.002132895816242822
"53","long-term care",0.002132895816242822
"52","registries",0.002132895816242822
"52","nurse's role",0.002132895816242822
"52","motor activity",0.002132895816242822
"62","tonsillitis",0.002091878589007383
"51","thailand",0.002091878589007383
"51","income",0.002091878589007383
"51","genetic variation",0.002091878589007383
"51","dietary supplements",0.002091878589007383
"51","databases, factual",0.002091878589007383
"51","biopsy",0.002091878589007383
"62","cholinergic antagonists",0.002050861361771944
"59","chromones",0.002050861361771944
"55","home nursing",0.002050861361771944
"53","tidal volume",0.002050861361771944
"52","sleep",0.002050861361771944
"51","feeding behavior",0.002050861361771944
"50","research",0.002050861361771944
"50","air",0.002050861361771944
"94","milk hypersensitivity",0.0020098441345365054
"74","pneumothorax",0.0020098441345365054
"57","bronchopneumonia",0.0020098441345365054
"55","positive-pressure respiration",0.0020098441345365054
"52","nurse practitioners",0.0020098441345365054
"52","environmental health",0.0020098441345365054
"51","case management",0.0020098441345365054
"50","multicenter studies as topic",0.0020098441345365054
"49","patient selection",0.0020098441345365054
"49","omalizumab",0.0020098441345365054
"49","needs assessment",0.0020098441345365054
"49","biological availability",0.0020098441345365054
"58","managed care programs",0.0019688269073010667
"56","environmental pollutants",0.0019688269073010667
"55","continuity of patient care",0.0019688269073010667
"52","water",0.0019688269073010667
"50","office visits",0.0019688269073010667
"48","peer group",0.0019688269073010667
"48","greece",0.0019688269073010667
"48","genome-wide association study",0.0019688269073010667
"48","electroencephalography",0.0019688269073010667
"48","agriculture",0.0019688269073010667
"77","adrenal insufficiency",0.0019278096800656275
"56","receptors, ige",0.0019278096800656275
"54","vomiting",0.0019278096800656275
"47","outcome and process assessment (health care)",0.0019278096800656275
"47","cell count",0.0019278096800656275
"59","self administration",0.0018867924528301887
"55","emphysema",0.0018867924528301887
"50","immune system diseases",0.0018867924528301887
"48","radioimmunoassay",0.0018867924528301887
"46","social adjustment",0.0018867924528301887
"46","sickness impact profile",0.0018867924528301887
"46","sex characteristics",0.0018867924528301887
"46","infant, low birth weight",0.0018867924528301887
"46","hong kong",0.0018867924528301887
"46","half-life",0.0018867924528301887
"46","gene expression regulation",0.0018867924528301887
"46","drug interactions",0.0018867924528301887
"59","membrane proteins",0.0018457752255947497
"54","parasympatholytics",0.0018457752255947497
"52","fetal blood",0.0018457752255947497
"52","analgesics, non-narcotic",0.0018457752255947497
"51","muscle, smooth",0.0018457752255947497
"45","radionuclide imaging",0.0018457752255947497
"45","maternal exposure",0.0018457752255947497
"45","infant food",0.0018457752255947497
"64","epithelial cells",0.001804757998359311
"59","hyperventilation",0.001804757998359311
"55","whooping cough",0.001804757998359311
"48","public health",0.001804757998359311
"47","mucus",0.001804757998359311
"45","atropine derivatives",0.001804757998359311
"44","washington",0.001804757998359311
"44","switzerland",0.001804757998359311
"44","south africa",0.001804757998359311
"44","lung compliance",0.001804757998359311
"44","interpersonal relations",0.001804757998359311
"44","cluster analysis",0.001804757998359311
"84","anxiety disorders",0.001763740771123872
"54","skin",0.001763740771123872
"51","trachea",0.001763740771123872
"51","dental caries",0.001763740771123872
"48","drug monitoring",0.001763740771123872
"47","helium",0.001763740771123872
"44","infusions, parenteral",0.001763740771123872
"44","hospitals",0.001763740771123872
"43","proportional hazards models",0.001763740771123872
"43","medical audit",0.001763740771123872
"58","betamethasone",0.0017227235438884332
"52","basophils",0.0017227235438884332
"50","bacterial vaccines",0.0017227235438884332
"44","chicago",0.0017227235438884332
"44","calcium",0.0017227235438884332
"43","healthcare disparities",0.0017227235438884332
"43","biomedical research",0.0017227235438884332
"42","treatment failure",0.0017227235438884332
"42","self efficacy",0.0017227235438884332
"42","saudi arabia",0.0017227235438884332
"42","remission, spontaneous",0.0017227235438884332
"42","personality",0.0017227235438884332
"42","in vitro techniques",0.0017227235438884332
"42","health status disparities",0.0017227235438884332
"42","guidelines as topic",0.0017227235438884332
"42","cattle",0.0017227235438884332
"63","subcutaneous emphysema",0.0016817063166529942
"58","neoplasms",0.0016817063166529942
"54","seizures",0.0016817063166529942
"49","substance-related disorders",0.0016817063166529942
"45","vocal cords",0.0016817063166529942
"45","carbon monoxide",0.0016817063166529942
"44","tonsillectomy",0.0016817063166529942
"44","nose",0.0016817063166529942
"43","eosinophil-derived neurotoxin",0.0016817063166529942
"43","antibodies, bacterial",0.0016817063166529942
"42","total lung capacity",0.0016817063166529942
"42","bronchography",0.0016817063166529942
"41","minnesota",0.0016817063166529942
"41","epidemiologic studies",0.0016817063166529942
"41","disease models, animal",0.0016817063166529942
"65","anemia, sickle cell",0.0016406890894175555
"50","complementary therapies",0.0016406890894175555
"49","antigens, plant",0.0016406890894175555
"47","expectorants",0.0016406890894175555
"45","pulmonary medicine",0.0016406890894175555
"41","running",0.0016406890894175555
"40","safety",0.0016406890894175555
"40","professional-family relations",0.0016406890894175555
"40","ontario",0.0016406890894175555
"40","mutation",0.0016406890894175555
"40","geriatrics",0.0016406890894175555
"40","factor analysis, statistical",0.0016406890894175555
"40","baltimore",0.0016406890894175555
"40","attitude of health personnel",0.0016406890894175555
"70","pneumonia, mycoplasma",0.0015996718621821165
"53","occupational diseases",0.0015996718621821165
"53","interleukin-2",0.0015996718621821165
"44","leukotriene e4",0.0015996718621821165
"43","heart",0.0015996718621821165
"42","puberty",0.0015996718621821165
"41","cyclic amp",0.0015996718621821165
"40","hemodynamics",0.0015996718621821165
"39","singapore",0.0015996718621821165
"39","pedigree",0.0015996718621821165
"39","korea",0.0015996718621821165
"39","hair",0.0015996718621821165
